Hash,File,Key,Value
9b584343780cf8c37ff5d72c47d1b486c435cc8f583e26b1e62bfff7c055c06c,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Graphic.GraphicAdapter,GPU:
3bc959337f65a5f16370fbf7221971868c4846996f35f828c9d563a31433230d,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Graphic.GraphicAdapter.Empty,Lista unităților de procesare grafică nu a fost încă creată
f6e555f79628a9de51fd504c66148ab52e22a9f94acc89339c17ad5e3534ef9f,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
53592f52a568d16454194ab0641340e00fe6f5c7dbeaccbf3bc983d4cbd7d1a9,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Graphic.GraphicUsage,Utilizare GPU (%):
f0373f4bf8134c7846effc0662418fff6d3e67b8d28642105b746bb9d1726dea,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
4ec0be7e25f7fcfcda99fc046b10ac93939318553cb93b2bbb770d404e026edf,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Memory,Utilizare Memorii
a8e39fd7708cf251388a885072c3f4ef4aa425a2bab50298c6faedac2dfb5049,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Memory.Description,Ce se întâmplă cu fundalul temei dvs. în funcție de setările de utilizare a memoriei.
cdf34f9f7184ef6d1b8d9258b490c1f8d63b3e83b3cd5d020f06933ebd286798,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
f1bd86967793772aa69f74e7439b27f01fe4548c8c4c5e45898e3c2264aca4c8,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Memory.MemoryUsage,Utilizare Memorii (%):
6d8656bfa3bac1877ae2894c35be1921620ba0b2b40ba1953e413e5b76d123b2,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
491ce251469aae371b44e81ebf8a1686bbe856c096817da67b69e7c4b122c56e,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network,Utilizare Rețea
d88cff68154597623285996717775146a1d7303733c5ca33e5ff65835be5d1b5,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network.Description,Ce se întâmplă cu fundalul temei dvs. în funcție de setările legate de utilizarea rețelei.
f9c1c57aa5cb5937c11c76f25f61243934d5e141cbfb0d75c01aed49aac86e63,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
883139609d026287cef9d4dd2e2ca2a7c71a712683dcbe2e0c707121b975cda5,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network.NetworkAdapter,Adaptor de Rețea:
3e5227eead58554cf62270ea2d7618e70b690e2d262fb9df0ea22c6c9f500ec2,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network.NetworkAdapter.Empty,Lista de adaptoare de rețea nu a fost încă creată
b303b822542b50c4242df54cb8473f3a8d5b87b29ea3496082a93e9c1ce66582,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
4fbaaf63aa0c3bde1b97e3b2e7dfc1b14d11dab41fbdccb1fea85eef153be426,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network.NetworkUpload,Dimensiune Încărcare:
6c489e5a4d271a87d76f7cfd7671df2f81d9eb02301298c4822ea9f7c615d00e,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
f425aed41afd6d6c8cc788e538b791eaa9dc228be7ce1c70042fcd8cb05a3811,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network.NetworkDownload,Dimensiune Descărcare:
867879fb7098d6d50d4c27110e93423225291da67c5e05b5a723b11f58834515,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
89183feb2114112645bc452e72807e5c6a69d60836964e94811885e2fd1a0c6e,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Network.NetworkPing,Valoare Ping (ms):
0f58fd903347df8bc7e87bd3da71886eea1409917c25f6108d7928fc3e722f1c,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
efae0f9a84d4ef0f61d6b2e9723529875da451fcc7f99f9ce9f11469f18b8c39,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Lock,Blocare Sesiune
b8fe08b96afc7e1f1a4aed8ca38b004191eefbc00ecbcd951a2791750f2158f1,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Lock.Description,Ce se întâmplă cu fundalul când sesiunea este blocată.
b91f868f539d1834ee4285b2db2968b09e14fe3aed68c69d1b4817e9bf40b72e,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
3efb5543c83582fe3382f223a8390bc9f8914d12314309111ff17a9e01e97be4,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Sleep,Mod Repaus
f536386eda903790f304a3bc6f12911c4e927e3cde49888f5a5be888e0d94ec8,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Sleep.Description,Ce se întâmplă cu fundalul când sistemul este în modul repaus.
5413f0db58d5f1884d23f6572794fbc9f211eb1832fb5a9085a58e966c070151,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
907581b9207e416fbfb4222f4d15aecb4fffe32930ec48ab229892a964b0a753,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Console,Schimbare Utilizator
fbe3b95caa75521d2159fd6d4adf152d67da6cb8b045081897cc79d56b38f67a,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Console.Description,Ce se întâmplă cu fundalul când utilizatorul este schimbat.
03fd2bd39918cfb20a8ba528afe35df3846fe00d38c0574bb0cd5c08e6566263,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
52378a0795aa815c7b10b277474053049a85e70088bd9bd3309d19ac7bdea3d1,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Session,Închidere Sesiune
67fea51cebc39c0fbe736783794de59d3340fc815b74437851f5fad45694cfaa,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Session.Description,Ce se întâmplă cu fundalul când sesiunea este închisă.
e64da219825b9d34d7a7c341439b503dbde21663dbb2e2df6ab6c1097c1adaac,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
fca1fc34ad7017ebe634226df1ea3033292ee08b29892ccf09fe077e0ec65dcd,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.ScreenSaver,Protecție Ecran
4478b5c0b088dad22610dfff86b8aa86ce836424548f2f9593f4c16d3c494d10,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.ScreenSaver.Description,Ce se întâmplă cu fundalul când protecția ecranului este activată.
8ba3e1b80097f0f879e74b595e29a3bdb220d3811c1bce9996a2ab34242ce888,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
ab88286afa0cd587c615d3541a8fb5689207f2594a2965265b40772ba97e1ba8,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Battery,Baterie
e932d51f2f6a890cb26288eb47e1aa0c85ae380e84fbc98f7c89c3ac673ed969,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Battery.Description,Ce se întâmplă cu fundalul temei dvs. atunci când funcționează pe baterie.
438f0a2174085115374a6f7e4423b6f0cf9ae39f244a8085cbc53a0130fbfa70,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
63d4426d6af332fd2cfcab958af9a5347935b15b4d84e8ca581dc84dd307877a,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Battery.BatteryUsage,Starea Bateriei (%):
8969c50627491389c4e6fd75f7ed84bad5c3471b57bb059e923b063516016e2b,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
f66ddc5d8abe3ce67676ace7375ab65235997764adad1c079d483aa061c7c87f,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.BatterySaver,Mod Economisire Baterie
9bc3419f316532ae8ada6190245a21bbac7a8f65fe2dae28befcd9ff6dff5ccb,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.BatterySaver.Description,Ce se întâmplă cu fundalul temei dvs. atunci când modul de economisire a bateriei este activat.
50fab6b088ae57288a6041965a6753576effa46e39bbb0b592dad5611023db4f,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
6cc9ca35860eb026b1ad6c2d211e9d4b7c65d509cff9107ce986ca7c1653640d,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Virtual,Virtualizare
79c782d389ddcb29c4f6496d318e0bf80626de68649e1304c002c9512d821b1c,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Virtual.Description,Ce se întâmplă cu fundalul temei dvs. atunci când se utilizează aplicații de virtualizare.
f945c91ce8f405e94f3911cbe892e2db2db796c2415fdd9567171dcb43d5d88f,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
da7f073afc506230455c242a54d516b02241f15a7ef91c58598bc6426f1bad47,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Remote,Desktop la Distanță
9566b850f4c252dba71062433346bac99601b01bf200434e8223509cd1aa6129,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Remote.Description,Ce se întâmplă cu fundalul temei dvs. atunci când se utilizează aplicații pentru desktop la distanță.
3e7c3e430b17eadd2b246c00aa3b87061ce6d5e70513ba9485234af30fe452aa,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
36f1a1105e335875871db0964ee3ef50d08d6b7e20cc766c30634169c84fbe18,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.FullScreen,Mod Ecran Complet
33cd1fdb5f57cf02cbc311904669db166b562dc00b9ec2b41d4e3d896f0e21fe,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.FullScreen.Description,Ce se întâmplă cu fundalul temei dvs. atunci când se utilizează aplicații în modul ecran complet.
13a894dc03c2b7375ac73ef44baf962d2749bb8535601982c03a0e89c4e8ec77,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,,
a9faa3eb08ba8455b36966f57aaedb545329841e9df6fcd8364681cdfa84df4a,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Focus,Mod Focus
0e7a713fb0a0e6152aeba24b70ee8c770952e0a2da14735915bfdf55439bc319,Portal\SettingPage\PerformanceSettingPage\Portal.PerformanceSettingPage.RO.xaml,Portal.PerformanceSettingPage.Focus.Description,Ce se întâmplă cu fundalul temei dvs. atunci când există alte aplicații în prim-plan.
c0409e56be1584f24b827201bb2cf11b207bca9277d94a7caeb782c06fbbd338,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Title,PersonalSettingPage
d465a31ddbb82aea35a71d8413cfc7719899ff9ae44580f0a6a581e9f7061407,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
2dc718b6a2b3d108fb586da067a422ba6722cf07f130565998ba0f6121bed544,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Server,Server Magazin
26a8d04dddb9c4d4dd87e04debec92e0409138286e2d71e8b1f946ac9322a176,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Server.Description,Specifică care server va fi utilizat pentru afișarea temelor listate în magazin.
f9452620ed0adfc32464846ad9e9d5e0c1a6f9f0b6a2f0f1fad003f91909591b,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
131da1455ea9a94b2547af2787abc9a4a51043e64179e0fd14b1b578a72e268d,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Server.ServerHint,"Notă: Dacă {0} este selectat ca server, este necesar să introduceți un {2} pentru a evita limitele de cerere. În caz contrar, puteți întâmpina probleme în accesarea temelor din magazin. Dacă este selectat {1}, veți avea o experiență mai fluidă în magazin."
4ade1575775613eba660f83acb54a0028ca4e513202d8818d6eef46981f0ed37,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
bfc539fc5913c77f07480fb397c70453f6a69ef720c836895317fdc52c66ea7b,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Duration,Actualizare Magazin
14329ef25d1e09da234999030c1bc65f7eed0a14ec680dcd326d81cbf62df75b,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Duration.Description,Durata pentru care temele listate în magazin se vor actualiza.
c744a141a15529cd13ef5a129625ba958fe3663ebe13bdb45f894e515bf60883,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
acbd20fa7538611876620842edd4b2370f10b12c9debad96cd994be4e296d258,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.StoreStart,Pornire Automată
b4dd17ab7dc88a90ac395c3eaaf9f1a460ff8e33710f6baf9b6c885c086bc32c,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.StoreStart.Description,Dacă temele descărcate din magazin vor fi setate automat ca fundal de ecran.
cd4553f1328cf17d5cf3219ff607e6849452f25e0eb44fb7d2caacd8747d68be,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
b3f2cec400bc396933fef3b8941f28b8350cf79387757793d73a0ccf0c77aca9,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Adult,Conținut pentru Adulți
51916065afaf1f69e04cc5a39f30a6441db3593455bdba3d4b54fb0eaa3fc274,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Adult.Description,Dacă se vor afișa sau nu conținuturile marcate ca fiind pentru adulți (NSFW) din magazin.
c5bd06b3b6912692be3d726a2b18f198a593d4ef019ccb84cad38499afaf8791,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
ed668febf3aeb7539c562ce571eb318e9f7e315017f973fb8b256a98eef443ac,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Confirm,Confirmare Ștergere
976d6f52c4fc1b1ab3d89054ff9df9c43bb9c9140fa72a6e82003f9cc9f4a6a9,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Confirm.Description,Dacă se va cere confirmare când se șterg temele din bibliotecă.
f3af6c275ebfd60849c4acd5a731dc74a3f69f236f5b7b31c29b1a59f8ebfba0,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
06ade6db723ae037cf980340d8786d999573f6983dd3fb49db4962330dcc8cd2,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Delete,Teme Corupte
1fb8ab6aa62e36764f34e2d9208e6fcf25cfd8c1c795b1c6d7dd00ce38a76e8b,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Delete.Description,Dacă temele corupte sau incomplete din bibliotecă vor fi șterse automat sau nu.
33f03f19970e44ab73e186880cdb092bee6646928b3382b53d9c066b9c9ee394,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
c6adc5abf599ca4d2b6b6340749a9de70197e7ca8064a9c4bba1e2a2bc386e94,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Delete.DeleteHint,"Notă: Trebuie să fiți atent, deoarece aceasta poate duce la pierderea datelor."
3acb33a35925a7be04712bfb0eed50fefd844a8fa02baa492b666fd868112981,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
ccf6a05763ee137c8d8cc4af70ff6f3b0fa54a32bebc642363989aa30d1b0569,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.LibraryStart,Pornire Automată
97cee2ffeb2d21ba12642237ba8a2103eeae7eea32e2a8aba02ec7f9bf30c6ac,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.LibraryStart.Description,Dacă temele create vor fi setate automat ca fundal de ecran.
bc14b775b5596ecca1af292d4d7c7c717f99029ee38af5684267818a3aa477e0,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
3f5aca32133651f52732295942f0d937f38eff3e574744e669af7901b88d213f,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Preview,Previzualizare Temă
5ab9d3fabba871cace1d0b4a5bc023f9b8c08626edfb8ee0eee36042242968a6,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Preview.Description,Dacă temele vor fi sau nu previzualizate când treceti peste ele.
14b6aa399b32a0887229203c424f3c359a53538cbbf4c54cccd93c295651f451,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
e637043014e54666304dc4a5d3a147278b8ef56a19626fd42784f85e067fc2dd,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Preview.StorePreview,Previzualizare Magazin:
f9efac30c16ff86c791b89594dad5f8eae764bb59bd1bebc2d2fc9e2afffb661,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Preview.StorePreviewHide,Ascunde Detaliile:
422f178f68a043fdd193d5c55f264f728d10ffabfd6674ab88c62b5697558eb1,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
e7bed74a56683a3b795601f416f5242797ae345df274ca81ab80dd78db3331e8,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Preview.LibraryPreview,Previzualizare Bibliotecă:
d752af475dc1b294fbc8dcacb0ae83dbd660236db42a2260584ef5c8b9151f64,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Preview.LibraryPreviewHide,Ascunde Detaliile:
189d92be1221e5eb4b9a5293ff87ee9820f8717977d4b196ff2864f7f24dac1e,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
7a4705a365f59d466f749be10c537f12266c063c0052203f4f68560a4c01b483,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Adaptive,Aspect Adaptabil
8c89ab57a7282466530ac85288074763a1d21393066b15d7e6387e4bd7572434,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Adaptive.Description,Personalizați aspectul sau distanța dintre temele afișate.
e09c441220192183e867777e97e17c26db8f5da2da669ab2f9b2745cbda572f1,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
f6151bacbd25c4a75b3633c4a065b1b85339d5b203bfa478f21124e6434c654d,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Adaptive.AdaptiveMargin,Margine (Pixeli):
5633ef6fc209a4d857d2fd78ec62327f782b1426f6f65f5aa3306c8be8e4208d,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
a9732830630671f45fc8d4620976a7957a45af650ddbcdb558eff14ec4ef75e3,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Adaptive.AdaptiveLayout,Aspect Ordine (Bucăți):
4655e04ad94dc233f51b0329284cf3dee7c63e5c8c095b8c732292470286550e,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
783baaff9666e5a1a7a6384f7e58ad484cf9ced4df77f015e2e92cb3b64ffb5d,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Sort,Sortare Bibliotecă
af2be92298da0ad57f58541860f9e513fbf3e21818749b510739b8fef9b83454,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Sort.Description,Specificați modul în care temele din biblioteca dvs. vor fi sortate și în ce format.
3a6ac03c6948dd2b5585b2a5d3234661b7f4df0a1db38bab63c47c3cbd646655,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
46e92308db6fb6b32702502b75c1a5a0a3d40889e4d92ad112783e5cd9bcfc5b,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Sort.SortMode,Mod de Sortare:
eb104be718800027de1a7c4b644bd98ac0c8fb70f418ccdce27e1822a138f7a2,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
11a495c379ccc5a3d7630c6cdbf10c306f659dbd1bee0ec52cd66ad71caeadb3,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Sort.SortKind,Tip de Sortare:
ed61ecab99aa7db9e3f01bff1b5b992b9b6747db58722e9a48b50f84c0a7db38,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
47fe800798d424aea03c31730792f12ce443644b2fef9d04ee561247ecf90e96,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Store,Paginare Magazin
76a7933643337a4f1e94b6c182b24dc46067003e4928bb7898000155aa2790a0,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Store.Description,Setați numărul de teme pentru fiecare pagină din magazin.
d61f0afb826661300f62ac609b37b82efc7fbd821e9e740ee54ca7f92a7904fc,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,,
7a2bb82df5e5a7f7cdd92eebb251d97ddec4c56118268dd20d2e1eaaff42dfcf,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Library,Paginare Bibliotecă
dc9e06beed9fdca70769eead821e9048caa57215bdc80ab68eb2516c61ca361c,Portal\SettingPage\PersonalSettingPage\Portal.PersonalSettingPage.RO.xaml,Portal.PersonalSettingPage.Library.Description,Setați numărul de teme pentru fiecare pagină din bibliotecă.
14bdf1be9ab418e5b3e6f90cfb5edfd03f3eb71cb09feba417f4e9c5ff8e9eae,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.Title,SystemSettingPage
00010115606a341e474c1951c72dfc846150ea83ddb55ed90133a009d053f65f,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,,
491bb7b75951225c6e63be8c44ae5728a3225e3ca5990d6bee750df98153dc59,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.LogTemporary,Fișierele Jurnal
3fe298b1d04e27c68d7045ac015d0a2180a3354c1f832a22db23c49dc70b899c,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.LogTemporary.Description,Gestionarea tuturor fișierelor jurnal create de aplicație.
52d6888183027a4e51b70bbbce1cbf85c0e52ae1d979ef3cc40f80bafb26e4d1,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,,
5549fd8304a67f09ae16c79b767509521e4d07340c4754c673d4b97f8443dd1a,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.LogTemporary.Create,Creare
cccfb72a7ea03e3ef2f8e34f1a1e56f9e35162ee3504c3fb9365c9ebcea4d183,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,,
4cad2bf9807d938d611e4ba9cdfa60df265becdc3a8e7464c03b76fb1a452e05,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.LogTemporary.Delete,Ștergere
4fed580b916d52c134eaee0f46868baa147d4f00d053d0478de51c3aedfe7bff,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,,
3e718194345a337294a9049a9c0f5983e4654c4390185584ce3027b3e2e8ff6e,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.LogTemporary.Hint,Notă: Spațiul total ocupat de fișierele jurnal este de {0}. Toate aplicațiile vor fi închise doar atunci când începe curățarea.
25d4c5e070b57ad1d20d181dc868da64397563a78835ae93b718c677a3ff7b1a,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,,
0ffe2652317d812107572573d9a2e15845eb14dddc922f25343f36d8a3abf3d5,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.CacheTemporary,Ștergere Cache
f8fa712680e3b94f4ae571dbced9012843db7ab0cd468c133b7dff4672499676,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.RO.xaml,Portal.SystemSettingPage.CacheTemporary.Description,Ștergerea tuturor fișierelor cache create de aplicație.
